url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_question_marks,num_equals,num_ampersands,num_percent,num_at,num_digits,num_letters,digit_ratio,uses_https,is_ip_address,num_subdomains,num_query_params,suspicious_word_count,url_entropy,long_hostname,special_char_ratio,actual,predicted,malicious_probability
35,28,0,0,2,0,0,2,0,0,0,0,0,0,30,0.0,0,0,1,0,0,4.114718016821339,0,0.14285714285714285,1,1,0.9854739467794178
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,3.8431390622295662,0,0.15625,0,0,0.021963970612237437
460,12,21,419,13,4,4,11,3,10,9,0,0,85,308,0.18478260869565216,0,1,2,10,3,5.275950671334551,0,0.14565217391304347,1,1,1.0
27,20,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,0,0,1,0,0,4.014146761422729,0,0.18518518518518517,1,1,0.9834559869900106
31,23,0,0,3,1,0,2,0,0,0,0,0,2,22,0.06451612903225806,1,0,2,0,0,4.042433003725894,0,0.22580645161290322,1,0,0.2874116255473242
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.8962915290459286,0,0.17857142857142858,0,0,0.006509090438530513
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,4.0472990984266435,0,0.1724137931034483,0,0,0.0080522095047739
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,3.9209585933443494,0,0.15625,0,0,0.017446537942792998
722,18,121,574,2,12,0,7,1,1,0,0,0,136,562,0.1883656509695291,1,0,1,1,1,5.145037398030801,0,0.0332409972299169,1,1,1.0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.6211755429194716,0,0.21739130434782608,0,0,0.011677131402054149
35,27,0,0,2,0,0,2,0,0,0,0,0,0,30,0.0,1,0,1,0,0,3.9077148025974378,0,0.14285714285714285,0,0,0.0024138680222711728
29,21,0,0,3,0,0,2,0,0,0,0,0,0,23,0.0,1,0,2,0,0,3.728502115742625,0,0.20689655172413793,0,0,0.00989169356009106
25,17,0,0,2,1,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.8136606896881853,0,0.24,0,0,0.009720930438923582
38,30,0,0,2,0,0,2,0,0,0,0,0,0,33,0.0,1,0,1,0,0,4.083067973799101,0,0.13157894736842105,0,0,0.004216185096859325
78,22,49,0,5,0,0,5,0,0,0,0,0,9,58,0.11538461538461539,0,0,1,0,1,4.605790284366164,0,0.14102564102564102,1,1,1.0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,0.0,1,0,1,0,0,3.689703732199548,0,0.23809523809523808,0,0,0.01188759383569943
35,27,0,0,2,0,0,2,0,0,0,0,0,0,30,0.0,1,0,1,0,0,3.843010159554855,0,0.14285714285714285,0,0,0.007497208756903289
28,20,0,0,3,0,0,2,0,0,0,0,0,0,22,0.0,1,0,2,0,0,3.8962915290459277,0,0.21428571428571427,0,0,0.008548262264385471
30,22,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,1,0,1,0,0,4.081727678869736,0,0.16666666666666666,0,0,0.03402832601555986
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.5383201891060003,0,0.20833333333333334,0,0,0.0066916916642598065
32,25,0,0,3,0,0,2,0,0,0,0,0,0,26,0.0,0,0,2,0,0,4.116729296672174,0,0.1875,1,1,0.9876333998027267
71,31,12,19,3,4,2,4,1,1,0,0,0,15,40,0.2112676056338028,1,0,2,1,0,4.881590781232741,0,0.22535211267605634,1,1,1.0
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.851823225551766,0,0.17857142857142858,0,0,0.007872209853803895
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.748328660365574,0,0.19230769230769232,0,0,0.005362687428727657
28,19,1,0,2,0,0,3,0,0,0,0,0,5,17,0.17857142857142858,1,0,1,0,0,3.9137995646056805,0,0.21428571428571427,1,1,1.0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.8868421881310122,0,0.20833333333333334,0,0,0.005295858157184312
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.5883543471732335,0,0.21739130434782608,0,0,0.01167112548292048
76,28,40,0,2,1,0,4,0,0,0,0,0,7,61,0.09210526315789473,1,0,1,0,0,4.778865138552209,0,0.10526315789473684,1,1,1.0
25,17,0,0,3,0,0,2,0,0,0,0,0,0,19,0.0,1,0,2,0,0,3.8030741894285693,0,0.24,0,0,0.005524613963261177
29,21,0,0,2,1,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,4.1162646156680225,0,0.20689655172413793,0,0,0.014326672590968755
31,23,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,4.018081793978685,0,0.16129032258064516,0,0,0.004795190438054153
34,26,0,0,2,0,0,2,0,0,0,0,0,0,29,0.0,1,0,1,0,0,4.057476076289931,0,0.14705882352941177,0,0,0.006249983805221498
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.6635327548042547,0,0.22727272727272727,0,0,0.014183225813440083
49,40,1,0,2,3,0,3,0,0,0,0,0,1,39,0.02040816326530612,1,0,1,0,0,4.1304433960907065,0,0.1836734693877551,1,1,1.0
59,24,3,0,4,0,0,3,0,0,0,0,1,12,37,0.2033898305084746,0,0,1,0,0,4.687230761006233,0,0.1694915254237288,1,1,1.0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.7201755214643453,0,0.20833333333333334,0,0,0.005364499988881662
37,29,0,0,3,0,0,2,0,0,0,0,0,0,31,0.0,1,0,2,0,0,3.9855557300845104,0,0.16216216216216217,0,0,0.0835748373563095
43,34,1,0,2,2,0,3,0,0,0,0,0,0,35,0.0,1,0,1,0,1,4.158140917190916,0,0.18604651162790697,1,1,1.0
33,25,0,0,3,0,0,2,0,0,0,0,0,0,27,0.0,1,0,2,0,0,3.9454649524951084,0,0.18181818181818182,0,0,0.009308413005560012
33,25,0,0,2,0,0,2,0,0,0,0,0,0,28,0.0,1,0,1,0,0,3.942438726128142,0,0.15151515151515152,0,0,0.006404589691966984
44,35,1,0,3,2,0,3,0,0,0,0,0,4,31,0.09090909090909091,1,0,2,0,0,4.430244970565836,0,0.20454545454545456,1,1,1.0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.4745049881054295,0,0.19230769230769232,0,0,0.00909227586684684
35,27,0,0,2,0,0,2,0,0,0,0,0,0,30,0.0,1,0,1,0,0,3.818588646061331,0,0.14285714285714285,0,0,0.005571688000447741
34,26,0,0,2,0,0,2,0,0,0,0,0,0,29,0.0,1,0,1,0,0,4.02085512047121,0,0.14705882352941177,0,0,0.005396652319097874
179,48,12,111,5,2,1,3,1,3,2,0,0,41,120,0.22905027932960895,0,0,3,3,2,4.967433628284012,0,0.1005586592178771,1,1,1.0
39,31,0,0,2,0,0,2,0,0,0,0,0,0,34,0.0,1,0,1,0,0,4.109138039864114,0,0.1282051282051282,0,0,0.003410716999494105
24,15,1,0,2,1,0,3,0,0,0,0,0,1,16,0.041666666666666664,1,0,1,0,0,3.9387218755408675,0,0.2916666666666667,1,1,0.9949179172468328
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.748328660365574,0,0.19230769230769232,0,0,0.005362687428727657
21,14,0,0,2,0,0,2,0,0,0,0,0,2,14,0.09523809523809523,0,0,1,0,0,3.427333493898265,0,0.23809523809523808,1,1,0.9883053886872121
53,44,1,0,2,4,0,3,0,0,0,0,0,0,43,0.0,1,0,1,0,0,4.081048520315194,0,0.18867924528301888,1,1,0.9996829715225969
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.9946803684089085,0,0.17857142857142858,0,0,0.015016707486398545
51,42,1,0,2,2,0,3,0,0,0,0,0,8,35,0.1568627450980392,1,0,1,0,0,4.419988028619982,0,0.1568627450980392,1,1,1.0
29,22,0,0,4,0,0,2,0,0,0,0,0,2,20,0.06896551724137931,0,0,3,0,0,3.754532719265504,0,0.2413793103448276,1,1,0.8703748543473504
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.772055208874201,0,0.20833333333333334,0,0,0.005417498700028583
31,22,1,0,2,0,0,3,0,0,0,0,0,0,25,0.0,1,0,1,0,0,3.9134007456613777,0,0.1935483870967742,1,1,1.0
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.851823225551766,0,0.17857142857142858,0,0,0.007872209853803895
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.6368421881310122,0,0.20833333333333334,0,0,0.006141593138909664
43,34,1,0,2,2,0,3,0,0,0,0,0,0,35,0.0,1,0,1,0,0,3.8881492782505247,0,0.18604651162790697,1,1,1.0
27,20,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,0,0,1,0,0,3.9582291686698787,0,0.18518518518518517,1,1,0.9834559869900106
23,16,0,0,2,0,0,2,0,0,0,0,0,6,12,0.2608695652173913,0,0,1,0,0,3.9690016298759936,0,0.21739130434782608,1,1,0.9934325765289482
93,21,65,0,1,2,0,6,0,0,0,0,0,20,63,0.21505376344086022,0,0,0,0,1,4.632734284403847,0,0.10752688172043011,1,1,1.0
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.7081320646586016,0,0.21739130434782608,0,0,0.010265885472745666
38,30,0,0,3,0,0,2,0,0,0,0,0,0,32,0.0,1,0,2,0,0,4.201231789474709,0,0.15789473684210525,0,0,0.031388040654266404
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.8833374604210067,0,0.1724137931034483,0,0,0.007443761570009687
48,39,1,0,3,2,0,3,0,0,0,0,0,4,35,0.08333333333333333,1,0,2,0,0,4.462581188618506,0,0.1875,1,1,1.0
24,17,0,0,2,1,0,2,0,0,0,0,0,0,18,0.0,0,0,1,0,0,3.8035088547976788,0,0.25,1,1,0.9853359349848935
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.9500637564362093,0,0.19230769230769232,0,0,0.0032517506120185355
25,17,0,0,3,0,0,2,0,0,0,0,0,0,19,0.0,1,0,2,0,0,3.8634651896016465,0,0.24,0,0,0.00405474241485936
22,15,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,0,0,1,0,0,3.879664004902594,0,0.22727272727272727,1,1,0.974464499330266
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.8833374604210062,0,0.1724137931034483,0,0,0.007443761570009687
32,25,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,0,0,1,0,0,4.077819531114783,0,0.15625,1,1,0.971592548693726
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.7720552088742005,0,0.20833333333333334,0,0,0.005417498700028583
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.8380398168981555,0,0.18518518518518517,0,0,0.006043732008081724
30,23,0,0,3,0,0,2,0,0,0,0,0,6,18,0.2,0,0,2,0,0,3.9647351787255047,0,0.2,1,1,0.9985870833333333
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,3.9917292966721747,0,0.15625,0,0,0.008920411576691491
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.447401504705915,0,0.22727272727272727,0,0,0.01562159291951816
85,76,1,0,3,1,0,3,0,0,0,0,0,5,72,0.058823529411764705,1,0,2,0,0,4.6491214191638,1,0.09411764705882353,1,1,1.0
39,32,0,0,2,0,0,2,0,0,0,0,0,0,34,0.0,0,0,1,0,0,4.1217079115480395,0,0.1282051282051282,1,1,0.9566337804745301
27,20,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,0,0,1,0,0,4.032303242743953,0,0.18518518518518517,1,1,0.9809185438310859
21,13,0,0,3,0,0,2,0,0,0,0,0,0,15,0.0,1,0,2,0,0,3.748994803525097,0,0.2857142857142857,0,0,0.004718497603542004
28,21,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,0,0,1,0,0,3.8248629576173565,0,0.17857142857142858,1,1,0.9837185431522535
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.6753108689123644,0,0.21739130434782608,0,0,0.009622496680157706
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,4.0472990984266435,0,0.1724137931034483,0,0,0.0080522095047739
33,25,0,0,3,0,0,2,0,0,0,0,0,0,27,0.0,1,0,2,0,0,4.187889194919351,0,0.18181818181818182,0,0,0.007856530723485976
33,25,0,0,2,0,0,2,0,0,0,0,0,0,28,0.0,1,0,1,0,0,4.1272831343132905,0,0.15151515151515152,0,0,0.00731337703179946
30,22,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,1,0,1,0,0,3.881727678869736,0,0.16666666666666666,0,0,0.0067721847418367905
32,24,0,0,2,1,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,4.054229296672174,0,0.1875,0,0,0.012447906829164888
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.5160276412662306,0,0.22727272727272727,0,0,0.012541002497734313
50,31,12,0,6,0,0,4,0,0,0,0,0,0,39,0.0,0,0,4,0,0,4.035783629896563,0,0.22,1,1,1.0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,21,0.17647058823529413,1,0,1,0,0,4.373796296941798,0,0.20588235294117646,1,1,1.0
25,17,0,0,3,0,0,2,0,0,0,0,0,0,19,0.0,1,0,2,0,0,3.7230741894285693,0,0.24,0,0,0.007346282305415871
65,18,40,0,1,0,0,4,0,0,0,0,0,6,53,0.09230769230769231,0,0,0,0,0,4.6472281517168526,0,0.09230769230769231,1,1,1.0
29,21,0,0,3,0,0,2,0,0,0,0,0,0,23,0.0,1,0,2,0,0,3.9523029776623857,0,0.20689655172413793,0,0,0.008775967235653812
41,34,0,0,4,0,0,2,0,0,0,0,0,0,34,0.0,0,0,3,0,1,3.955504603267742,0,0.17073170731707318,1,1,0.9631442217778643
43,30,1,3,3,0,0,3,1,1,0,0,0,5,29,0.11627906976744186,1,0,2,1,0,4.0247609754813904,0,0.20930232558139536,1,1,1.0
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.688721875540867,0,0.20833333333333334,0,0,0.017097303856533737
39,31,0,0,2,0,0,2,0,0,0,0,0,0,34,0.0,1,0,1,0,0,4.179776180945229,0,0.1282051282051282,0,0,0.00426172498728278
26,17,1,0,2,0,0,3,0,0,0,0,0,1,19,0.038461538461538464,1,0,1,0,0,3.8731406795131327,0,0.23076923076923078,1,1,0.9996745575191514
31,23,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,4.082597923010943,0,0.16129032258064516,0,0,0.0056921814158858485
35,26,1,0,2,0,0,3,0,0,0,0,0,4,25,0.11428571428571428,1,0,1,0,0,4.185867302411997,0,0.17142857142857143,1,1,1.0
30,4,18,0,1,0,0,3,0,0,0,0,0,0,25,0.0,1,0,0,0,0,3.7898980954642876,0,0.16666666666666666,1,1,1.0
48,39,1,0,3,0,0,3,0,0,0,0,0,0,41,0.0,1,0,2,0,0,4.14154140665565,0,0.14583333333333334,1,1,1.0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,0.0,1,0,1,0,0,3.689703732199548,0,0.23809523809523808,0,0,0.01188759383569943
34,26,0,0,2,0,0,2,0,0,0,0,0,0,29,0.0,1,0,1,0,0,4.278351811711311,0,0.14705882352941177,0,0,0.02657592003520012
30,14,9,0,2,0,0,3,0,0,0,0,0,6,18,0.2,0,0,1,0,0,4.028072996388509,0,0.2,1,1,1.0
21,14,0,0,2,0,0,2,0,0,0,0,0,6,10,0.2857142857142857,0,0,1,0,0,3.558518613048906,0,0.23809523809523808,1,1,1.0
39,31,0,0,2,0,0,2,0,0,0,0,0,0,34,0.0,1,0,1,0,0,4.025930027099076,0,0.1282051282051282,0,0,0.006530375392287183
30,22,0,0,3,0,0,2,0,0,0,0,0,0,24,0.0,1,0,2,0,0,3.91440934524794,0,0.2,0,0,0.011761981183664606
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.7974676329840045,0,0.1724137931034483,0,0,0.006916874425909801
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,0.0,1,0,1,0,0,3.6841837197791882,0,0.25,0,0,0.007304607557808997
36,28,0,0,2,0,0,2,0,0,0,0,0,0,31,0.0,1,0,1,0,0,4.17619062614183,0,0.1388888888888889,0,0,0.013787081468969674
31,5,18,0,1,0,0,3,0,0,0,0,0,0,26,0.0,1,0,0,0,0,4.0022680844408445,0,0.16129032258064516,1,1,1.0
58,16,35,0,1,2,0,5,0,0,0,0,0,0,49,0.0,0,0,0,0,0,3.9640418325074984,0,0.15517241379310345,1,1,1.0
35,27,1,0,2,1,0,3,0,0,0,0,0,0,28,0.0,0,0,1,0,0,4.0360069453309535,0,0.2,1,1,1.0
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,1,0,1,0,0,3.703465189601647,0,0.2,0,0,0.0034251323831568465
23,16,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,0,0,1,0,0,3.9690016298759936,0,0.21739130434782608,1,1,0.9795713242123593
30,22,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,1,0,1,0,0,4.12323142879762,0,0.16666666666666666,0,0,0.009824143773252601
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,3.9093680639438846,0,0.1724137931034483,0,0,0.004970814269591249
42,21,13,0,2,0,0,5,0,0,0,0,0,0,34,0.0,1,0,1,0,0,4.1751884828081955,0,0.19047619047619047,1,1,1.0
30,22,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,1,0,1,0,0,3.6817276788697364,0,0.16666666666666666,0,0,0.004172660855633982
26,19,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,0,0,1,0,0,3.642371448743902,0,0.19230769230769232,1,1,0.990654574914947
29,13,9,0,4,0,0,3,0,0,0,0,0,10,11,0.3448275862068966,0,1,2,0,0,3.7024715122197467,0,0.27586206896551724,1,1,1.0
57,49,1,0,4,3,0,3,0,0,0,0,0,5,41,0.08771929824561403,0,0,3,0,0,4.5236059706017455,0,0.19298245614035087,1,1,1.0
22,15,0,0,2,0,0,2,0,0,0,0,0,3,14,0.13636363636363635,0,0,1,0,0,3.4474015047059154,0,0.22727272727272727,1,1,0.9801502878221043
27,19,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,1,0,1,0,0,3.8561962982193796,0,0.18518518518518517,0,0,0.006135218630085277
26,9,9,0,1,0,0,3,0,0,0,0,0,0,21,0.0,1,0,0,0,0,3.921029621737614,0,0.19230769230769232,1,1,1.0
47,38,1,0,3,2,0,3,0,0,0,0,0,6,32,0.1276595744680851,1,0,2,0,0,4.522050021614215,0,0.19148936170212766,1,1,1.0
37,28,1,0,1,3,0,3,0,0,0,0,0,0,29,0.0,1,0,0,0,0,4.22932735194002,0,0.21621621621621623,1,1,0.9924368837074047
23,16,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,0,0,1,0,0,3.762267390651495,0,0.21739130434782608,1,1,0.9808552195426523
35,27,0,0,2,0,0,2,0,0,0,0,0,0,30,0.0,1,0,1,0,0,4.093149802473811,0,0.14285714285714285,0,0,0.002906213461421415
72,64,1,0,4,5,0,3,0,0,0,0,0,0,59,0.0,0,0,3,0,0,4.3032079459713675,1,0.18055555555555555,1,1,1.0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.9790978911348045,0,0.19230769230769232,0,0,0.004194649840584041
35,16,11,0,2,0,0,3,0,0,0,0,0,0,29,0.0,1,0,0,0,0,4.164299088064469,0,0.17142857142857143,1,1,0.9989030682387954
66,27,16,14,3,2,0,3,1,1,0,0,0,7,48,0.10606060606060606,1,0,1,1,0,4.680556718322927,0,0.16666666666666666,1,1,1.0
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.869331261111518,0,0.17857142857142858,0,0,0.008075687736109968
29,21,0,0,2,0,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,4.142295219190901,0,0.1724137931034483,0,0,0.012220574216389734
22,6,8,0,1,0,0,3,0,0,0,0,0,1,16,0.045454545454545456,1,0,0,0,0,3.7201287774331866,0,0.22727272727272727,1,1,1.0
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,0.0,1,0,1,0,0,3.7849418274376427,0,0.23809523809523808,0,0,0.022685964972047966
35,26,1,0,2,2,0,3,0,0,0,0,0,0,27,0.0,1,0,1,0,0,4.014438730983427,0,0.22857142857142856,1,1,0.99
22,15,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,0,0,1,0,0,3.5726236638951634,0,0.22727272727272727,1,1,0.9720013172744082
30,22,0,0,2,1,0,2,0,0,0,0,0,0,24,0.0,1,0,1,0,0,4.12323142879762,0,0.2,0,0,0.014715497169314183
24,16,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,1,0,1,0,0,3.9387218755408675,0,0.20833333333333334,0,0,0.005450702047319493
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.849223912390625,0,0.21739130434782608,0,0,0.016307470413877676
44,35,1,0,3,0,0,3,0,0,0,0,0,3,34,0.06818181818181818,1,0,2,0,0,4.536040925839782,0,0.1590909090909091,1,1,1.0
26,18,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,3.9500637564362093,0,0.19230769230769232,0,0,0.0032517506120185355
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.7979026896829478,0,0.17857142857142858,0,0,0.00643761644910091
40,32,0,0,2,1,0,2,0,0,0,0,0,0,34,0.0,1,0,1,0,0,4.246439344671016,0,0.15,0,0,0.15034105508105766
21,13,0,0,2,0,0,2,0,0,0,0,0,0,16,0.0,1,0,1,0,1,3.6897037321995474,0,0.23809523809523808,0,0,0.07842319845934577
31,23,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,4.1313003425053605,0,0.16129032258064516,0,0,0.005703070177713936
31,23,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,3.833070907091279,0,0.16129032258064516,0,0,0.0071301027024466826
45,7,30,0,2,1,0,7,0,0,0,0,0,0,33,0.0,1,0,0,0,0,4.035724486655665,0,0.26666666666666666,1,1,1.0
22,15,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,0,0,1,0,0,3.879664004902594,0,0.22727272727272727,1,1,0.974464499330266
33,24,1,0,2,1,0,3,0,0,0,0,0,2,24,0.06060606060606061,1,0,1,0,0,4.165013816065912,0,0.21212121212121213,1,1,1.0
29,21,0,0,2,1,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.8404025467025056,0,0.20689655172413793,0,0,0.021573624697547908
31,24,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,0,0,1,0,0,3.921938245870746,0,0.16129032258064516,1,1,0.979992934228117
25,17,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,1,0,1,0,0,3.8634651896016465,0,0.2,0,0,0.0039272796960064665
33,26,0,0,3,0,0,2,0,0,0,0,0,1,26,0.030303030303030304,0,0,2,0,0,4.165013816065913,0,0.18181818181818182,1,1,0.9908020423275646
30,23,0,0,2,0,0,2,0,0,0,0,0,0,25,0.0,0,0,1,0,0,4.081727678869736,0,0.16666666666666666,1,1,0.9804242135808969
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,4.140319531114783,0,0.15625,0,0,0.008196255533179382
25,18,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,0,0,1,0,0,3.8136606896881853,0,0.2,1,1,0.9868456959849959
20,12,0,0,2,0,0,2,0,0,0,0,0,0,15,0.0,1,0,1,0,0,3.5464393446710147,0,0.25,0,0,0.005799058396048044
36,19,9,0,2,0,0,5,0,0,0,0,0,6,22,0.16666666666666666,1,0,1,0,0,4.402990543819066,0,0.2222222222222222,1,1,0.9978291570696574
27,19,0,0,2,1,0,2,0,0,0,0,0,0,21,0.0,1,0,1,0,0,4.032303242743953,0,0.2222222222222222,0,0,0.03238128144015912
27,20,0,0,2,0,0,2,0,0,0,0,0,0,22,0.0,0,0,1,0,0,3.9121138909722295,0,0.18518518518518517,1,1,0.9832393115907574
31,23,0,0,2,0,0,2,0,0,0,0,0,0,26,0.0,1,0,1,0,0,4.284683810317086,0,0.16129032258064516,0,0,0.005473017278760255
88,15,65,0,2,0,0,4,0,0,0,0,0,9,72,0.10227272727272728,1,0,1,0,0,4.5641569777110265,0,0.07954545454545454,1,1,1.0
25,18,0,0,2,0,0,2,0,0,0,0,0,0,20,0.0,0,0,1,0,0,3.7532696895151076,0,0.2,1,1,0.9865962493872746
51,42,1,0,2,2,0,3,0,0,0,0,0,0,43,0.0,1,0,1,0,0,4.255977676137623,0,0.1568627450980392,1,1,1.0
23,16,0,0,3,0,0,2,0,0,0,0,0,0,17,0.0,0,0,2,0,0,3.6424896731661263,0,0.2608695652173913,1,1,0.9654647121133848
28,20,0,0,2,0,0,2,0,0,0,0,0,0,23,0.0,1,0,1,0,0,3.94075983254009,0,0.17857142857142858,0,0,0.006802621866933727
23,15,0,0,2,0,0,2,0,0,0,0,0,0,18,0.0,1,0,1,0,0,3.7950885863977324,0,0.21739130434782608,0,0,0.011731102673641447
90,36,44,0,3,2,0,6,1,0,0,0,0,20,56,0.2222222222222222,1,0,1,0,1,4.795825774647056,0,0.15555555555555556,1,1,1.0
22,14,0,0,2,0,0,2,0,0,0,0,0,0,17,0.0,1,0,1,0,0,3.7887549139935026,0,0.22727272727272727,0,0,0.01743044864218114
63,54,1,0,2,3,0,3,0,0,0,0,0,1,53,0.015873015873015872,1,0,1,0,0,4.168466479401481,1,0.14285714285714285,1,1,1.0
89,61,21,0,5,0,0,4,0,0,0,0,0,2,77,0.02247191011235955,0,0,3,0,0,4.235149226007955,1,0.11235955056179775,1,1,1.0
22,15,0,0,2,1,0,2,0,0,0,0,0,0,16,0.0,0,0,1,0,0,3.5726236638951634,0,0.2727272727272727,1,1,0.9602733277155119
19,11,0,0,2,0,0,2,0,0,0,0,0,0,14,0.0,1,0,1,0,0,3.4058222502856905,0,0.2631578947368421,0,0,0.0041895600508676375
32,24,0,0,2,0,0,2,0,0,0,0,0,0,27,0.0,1,0,1,0,0,4.015319531114783,0,0.15625,0,0,0.008725304306328108
25,18,0,0,2,1,0,2,0,0,0,0,0,0,19,0.0,0,0,1,0,0,3.783465189601647,0,0.24,1,1,0.9857167597780585
24,17,0,0,2,0,0,2,0,0,0,0,0,0,19,0.0,0,0,1,0,0,3.688721875540867,0,0.20833333333333334,1,1,0.9901853234817914
21,14,0,0,2,0,0,2,0,0,0,0,0,0,16,0.0,0,0,1,0,0,3.33209539866017,0,0.23809523809523808,1,1,0.977916900268457
24,16,0,0,3,0,0,2,0,0,0,0,0,0,18,0.0,1,0,2,0,0,3.8239348962840563,0,0.25,0,0,0.0042573731044687185
26,19,0,0,2,0,0,2,0,0,0,0,0,0,21,0.0,0,0,1,0,0,3.8731406795131327,0,0.19230769230769232,1,1,0.9923041919600268
